sed_filter,la,width,flux,eflux
Johnson.B,4442.03,445.0,-12.4051,0.04
GAIA.GAIA3.Gbp,5035.99,1079.0,-12.3631,0.04
Johnson.V,5537.05,409.0,-12.3355,0.04
GAIA.GAIA3.G,5822.34,2026.0,-12.3478,0.04
GAIA.GAIA3.Grp,7620.55,1462.0,-12.2813,0.04
SDSS.i,7634.91,645.0,-12.2387,0.04
Cousins.I,7885.95,475.0,-12.2617,0.04
2MASS.J,12390.2,750.0,-12.4402,0.05501062777598216
Johnson.J,12500.2,1500.0,-12.4214,0.04
Johnson.H,16300.2,1000.0,-12.6316,0.04
2MASS.H,16494.8,1200.0,-12.4664,0.07392245837856992
2MASS.Ks,21637.9,1250.0,-12.6794,0.08053142486102273
Johnson.K,21900.2,2700.0,-12.8684,0.05620798267707729
Spitzer.IRAC.3.6,35499.8,3745.0,-13.296,0.04
Spitzer.IRAC.4.5,44930.2,5100.0,-13.5433,0.04
