sed_filter,la,width,flux,eflux
GAIA.GAIA3.Gbp,5035.99,1079.0,-11.6104,0.11700651761674483
Johnson.V,5537.05,409.0,-11.7414,0.04
GAIA.GAIA3.G,5822.34,2026.0,-11.7913,0.04
GAIA.GAIA3.Grp,7620.55,1462.0,-11.83,0.04
Cousins.I,7885.95,475.0,-11.7406,0.04
Johnson.J,12500.2,1500.0,-12.0773,0.04
Johnson.H,16300.2,1000.0,-12.2626,0.04
Johnson.K,21900.2,2700.0,-12.5803,0.04
