5260.61208  14.885   0.015
5261.52711  14.884   0.015
5262.62377  14.887   0.015
5263.60456  14.891   0.015
5265.52131  14.879   0.015
5266.58619  14.883   0.015
5267.59850  14.877   0.015
5268.58219  14.877   0.015
5269.55139  14.877   0.015
5270.56855  14.870   0.015
5271.56038  14.872   0.015
5273.54931  14.863   0.015
5274.58031  14.862   0.015
5275.56377  14.869   0.015
5276.55943  14.864   0.015
5279.54784  14.868   0.015
5280.54614  14.867   0.015
5281.52305  14.860   0.015
5282.54200  14.863   0.015
5283.49365  14.865   0.015
5286.52310  14.851   0.015
5288.53977  14.850   0.015
5291.53128  14.845   0.015
5294.56308  14.847   0.015
5295.48426  14.837   0.015
5296.57425  14.842   0.015
5298.55491  14.840   0.015
5301.51503  14.831   0.015
5306.51249  14.822   0.015
5307.54054  14.819   0.015
5310.54063  14.820   0.015
5313.48974  14.823   0.015
5314.50442  14.823   0.015
5321.46662  14.837   0.015
5323.48600  14.843   0.015
5324.48514  14.845   0.015
5326.49306  14.859   0.015
5328.48606  14.863   0.015
5337.48054  14.902   0.015
5341.48053  14.924   0.015
5430.90168  14.848   0.015
5439.91101  14.854   0.015
5445.84384  14.859   0.015
5449.82877  14.859   0.015
5453.88383  14.863   0.015
5455.85740  14.860   0.015
5457.90050  14.865   0.015
5462.89661  14.864   0.015
5465.85929  14.872   0.015
5468.82605  14.872   0.015
5470.79851  14.875   0.015
5471.84886  14.871   0.015
5473.77695  14.872   0.015
5477.75274  14.865   0.015
5478.79317  14.858   0.015
5481.73239  14.863   0.015
5482.78315  14.862   0.015
5484.77724  14.871   0.015
5485.78662  14.874   0.015
5486.87200  14.871   0.015
5487.86868  14.884   0.015
5488.87760  14.888   0.015
5490.72862  14.883   0.015
5491.74911  14.886   0.015
5492.77166  14.886   0.015
5493.79399  14.881   0.015
5494.83870  14.875   0.015
5495.79588  14.877   0.015
5496.79368  14.865   0.015
5497.82386  14.873   0.015
5499.73086  14.872   0.015
5502.80103  14.884   0.015
5503.75627  14.881   0.015
5505.72593  14.890   0.015
5506.74342  14.887   0.015
5507.76156  14.889   0.015
5509.66992  14.891   0.015
5510.72585  14.890   0.015
5511.70205  14.888   0.015
5512.74509  14.881   0.015
5513.71541  14.879   0.015
5514.74796  14.880   0.015
5515.66521  14.881   0.015
5516.75077  14.874   0.015
5517.66390  14.881   0.015
5518.76029  14.878   0.015
5519.68670  14.882   0.015
5521.70358  14.879   0.015
5522.72870  14.879   0.015
5523.69339  14.877   0.015
5524.70184  14.886   0.015
5525.73492  14.888   0.015
5526.68694  14.887   0.015
5527.76769  14.886   0.015
5528.70872  14.892   0.015
5529.68905  14.890   0.015
5530.69627  14.898   0.015
5531.77945  14.891   0.015
5532.68758  14.890   0.015
5533.71092  14.884   0.015
5534.74245  14.881   0.015
5535.71927  14.884   0.015
5536.72193  14.879   0.015
5539.73217  14.882   0.015
5540.81633  14.875   0.015
5541.68249  14.881   0.015
5542.74089  14.882   0.015
5543.77244  14.882   0.015
5544.75993  14.878   0.015
5545.74919  14.878   0.015
5546.69886  14.877   0.015
5547.75866  14.870   0.015
5548.71991  14.869   0.015
5549.68477  14.874   0.015
5550.73863  14.876   0.015
5551.69615  14.868   0.015
5553.74219  14.877   0.015
5554.67552  14.890   0.015
5556.69012  14.898   0.015
5557.67129  14.904   0.015
5558.67217  14.904   0.015
5559.66238  14.911   0.015
5560.65405  14.910   0.015
5561.68764  14.909   0.015
5562.70721  14.902   0.015
5563.64116  14.896   0.015
5565.67248  14.881   0.015
5566.69973  14.880   0.015
5568.72006  14.880   0.015
5569.71460  14.875   0.015
5570.75414  14.871   0.015
5571.68515  14.869   0.015
5572.80236  14.870   0.015
5575.70666  14.874   0.015
5576.68086  14.876   0.015
5577.68280  14.879   0.015
5578.68942  14.877   0.015
5579.73955  14.885   0.015
5580.68437  14.891   0.015
5581.68620  14.888   0.015
5582.69350  14.884   0.015
5583.70026  14.886   0.015
5584.68628  14.885   0.015
5585.68616  14.877   0.015
5586.64993  14.877   0.015
5587.63206  14.879   0.015
5588.73601  14.879   0.015
5589.64207  14.883   0.015
