5346.92112  17.667   0.042
5353.93132  17.710   0.031
5362.93963  17.661   0.036
5365.92238  17.682   0.037
5376.92693  17.653   0.036
5378.92811  17.739   0.034
5380.90150  17.666   0.037
5381.91038  17.611   0.040
5384.93147  17.710   0.042
5385.92333  17.671   0.025
5386.89369  17.645   0.027
5387.90534  17.659   0.027
5389.87659  17.685   0.030
5390.87906  17.681   0.027
5391.93114  17.666   0.027
5393.89246  17.691   0.040
5395.87838  17.681   0.040
5399.81719  17.664   0.031
5400.87168  17.636   0.031
5401.86129  17.646   0.042
5403.85792  17.732   0.036
5404.83949  17.686   0.034
5405.84511  17.640   0.030
5407.87860  17.648   0.037
5408.83578  17.635   0.030
5409.83729  17.660   0.027
5410.83884  17.643   0.030
5411.82602  17.648   0.031
5412.81996  17.673   0.031
5414.81944  17.671   0.022
5421.79484  17.681   0.027
5422.88560  17.671   0.030
5425.87034  17.654   0.030
5426.83649  17.635   0.025
5427.87205  17.638   0.027
5428.77533  17.742   0.036
5430.75661  17.667   0.036
5432.81173  17.678   0.050
5433.80511  17.607   0.034
5434.77586  17.659   0.030
5435.77242  17.637   0.030
5436.78179  17.659   0.027
5437.82412  17.645   0.027
5438.75915  17.663   0.027
5439.73847  17.671   0.031
5443.73863  17.667   0.030
5444.74710  17.691   0.034
5445.76454  17.664   0.027
5447.75223  17.676   0.027
5448.71584  17.692   0.027
5449.71072  17.693   0.027
5450.75522  17.668   0.030
5451.68777  17.677   0.022
5453.78271  17.705   0.025
5454.73275  17.753   0.027
5457.68420  17.660   0.025
5458.71945  17.669   0.030
5459.71932  17.663   0.027
5462.67283  17.674   0.037
5463.73395  17.644   0.034
5464.76581  17.666   0.040
5465.77324  17.650   0.040
5467.69373  17.659   0.027
5468.67360  17.713   0.034
5469.71781  17.666   0.022
5470.66816  17.682   0.027
5471.66585  17.666   0.030
5472.67353  17.714   0.034
5473.69552  17.685   0.027
5475.78922  17.666   0.027
5476.69043  17.660   0.030
5477.65644  17.624   0.025
5478.61626  17.656   0.030
5479.78757  17.750   0.031
5480.62615  17.710   0.031
5481.60297  17.685   0.036
5482.61786  17.656   0.037
5483.59368  17.649   0.034
5484.61899  17.652   0.034
5485.58969  17.658   0.034
5487.63698  17.630   0.025
5488.58302  17.645   0.030
5489.60484  17.700   0.036
5490.60186  17.660   0.036
5491.58362  17.638   0.040
5492.59478  17.676   0.036
5493.56497  17.671   0.045
5494.60579  17.699   0.036
5495.59550  17.675   0.031
5497.57494  17.706   0.034
5498.58287  17.675   0.037
5499.59337  17.677   0.031
5502.59381  17.630   0.025
5503.56435  17.629   0.030
5504.57480  17.688   0.034
5505.57602  17.690   0.036
