5346.93180  18.309   0.067
5358.90324  18.404   0.062
5364.91546  18.446   0.057
5376.93746  18.341   0.061
5378.93888  18.439   0.050
5380.91206  18.420   0.067
5381.92117  18.336   0.056
5384.88694  18.340   0.070
5385.93390  18.294   0.036
5387.86059  18.394   0.037
5388.87690  18.469   0.050
5389.88732  18.508   0.047
5390.88992  18.451   0.047
5392.87245  18.449   0.065
5393.90306  18.318   0.065
5395.88915  18.372   0.070
5399.82792  18.358   0.047
5400.88273  18.348   0.045
5401.87199  18.418   0.072
5403.86852  18.415   0.057
5404.85030  18.370   0.053
5405.85615  18.403   0.042
5407.88938  18.385   0.065
5408.87462  18.413   0.062
5409.84804  18.333   0.040
5410.84955  18.315   0.042
5411.83684  18.256   0.042
5412.83075  18.333   0.045
5414.82987  18.443   0.031
5421.80534  18.330   0.040
5422.89609  18.344   0.042
5425.88083  18.353   0.050
5426.84698  18.383   0.040
5427.88253  18.399   0.042
5428.78581  18.373   0.045
5430.76710  18.424   0.057
5432.83897  18.424   0.081
5433.81563  18.403   0.061
5434.78644  18.416   0.050
5435.78294  18.314   0.042
5436.79234  18.341   0.037
5437.83464  18.283   0.036
5438.76969  18.335   0.036
5439.74903  18.375   0.053
5443.74920  18.458   0.042
5444.75772  18.391   0.045
5445.77515  18.379   0.037
5447.76286  18.373   0.040
5448.72640  18.355   0.036
5449.72138  18.325   0.036
5450.76580  18.338   0.040
5451.69838  18.351   0.037
5453.79329  18.403   0.036
5454.74342  18.396   0.042
5457.69483  18.386   0.037
5458.73017  18.414   0.050
5459.73004  18.410   0.042
5462.68364  18.313   0.056
5463.74457  18.325   0.047
5464.77646  18.345   0.057
5465.78387  18.352   0.061
5467.70440  18.442   0.037
5468.68427  18.450   0.056
5469.72844  18.467   0.040
5470.67880  18.408   0.040
5471.67653  18.400   0.042
5472.68421  18.348   0.045
5473.70620  18.360   0.031
5475.79986  18.346   0.040
5476.70112  18.335   0.042
5477.66710  18.377   0.037
5478.62692  18.358   0.037
5479.79823  18.379   0.042
5480.63683  18.377   0.045
5481.61367  18.461   0.056
5482.62852  18.365   0.061
5483.60436  18.403   0.050
5484.63033  18.425   0.053
5485.60037  18.422   0.050
5487.64768  18.378   0.037
5488.59371  18.352   0.047
5489.61556  18.282   0.053
5490.61257  18.320   0.053
5491.59436  18.339   0.057
5492.60551  18.431   0.061
5493.57569  18.419   0.072
5494.61647  18.500   0.056
5495.60621  18.475   0.045
5497.58566  18.387   0.050
5498.59358  18.363   0.062
5499.60412  18.376   0.047
5502.60454  18.321   0.036
5503.57506  18.362   0.042
5504.58550  18.353   0.047
5505.58672  18.421   0.057
5506.59011  18.398   0.040
5507.57332  18.420   0.047
5508.55602  18.442   0.053
5509.54923  18.477   0.047
5510.59234  18.424   0.047
5511.57811  18.414   0.053
5512.56581  18.430   0.050
5513.56635  18.349   0.050
5514.62681  18.396   0.047
5515.56840  18.286   0.057
5516.55759  18.328   0.067
5517.55435  18.333   0.061
5518.56606  18.339   0.050
5519.56352  18.426   0.067
5521.56813  18.441   0.072
5522.57536  18.395   0.061
5523.59954  18.435   0.057
5525.53975  18.315   0.047
5526.56888  18.339   0.047
5527.57154  18.317   0.034
5529.54015  18.354   0.047
5530.58374  18.324   0.042
5533.54770  18.384   0.047
5534.58798  18.375   0.045
5535.59130  18.414   0.047
5539.57540  18.415   0.042
5540.58064  18.381   0.045
5542.55069  18.287   0.042
5544.60721  18.351   0.045
5546.55031  18.493   0.070
5547.58875  18.446   0.057
5550.59914  18.362   0.072
5551.59239  18.247   0.053
5554.58655  18.401   0.076
5556.59591  18.332   0.045
5558.57562  18.417   0.050
5561.56251  18.417   0.050
5563.56774  18.405   0.056
5567.57109  18.338   0.037
5570.62855  18.255   0.056
5573.55941  18.457   0.047
5578.55871  18.341   0.070
5581.56198  18.296   0.070
5583.55782  18.403   0.053
5592.55077  18.360   0.045
5699.88995  18.308   0.073
5702.94029  18.242   0.119
5724.86948  18.354   0.045
5725.91422  18.298   0.040
5729.92603  18.521   0.086
5734.95067  18.362   0.070
5737.92794  18.290   0.042
5740.91748  18.354   0.045
5740.94741  18.436   0.070
5743.90635  18.328   0.053
5744.92865  18.383   0.050
5746.89759  18.429   0.053
5753.93198  18.319   0.042
5754.88321  18.288   0.045
5756.88916  18.520   0.092
5757.93332  18.419   0.070
5761.84460  18.291   0.083
5762.83868  18.329   0.053
5763.93949  18.309   0.056
5764.86063  18.338   0.040
5765.84432  18.318   0.047
5766.85846  18.347   0.045
5767.89105  18.388   0.047
5768.88934  18.373   0.040
5770.89027  18.396   0.036
5776.88554  18.332   0.045
5777.91594  18.372   0.045
5782.87797  18.476   0.040
5783.69409  18.459   0.062
5785.75929  18.383   0.050
5786.80698  18.434   0.056
5787.80225  18.383   0.047
5790.92058  18.337   0.040
5793.83098  18.371   0.050
5794.82303  18.382   0.042
5795.83774  18.428   0.047
5796.77184  18.416   0.065
5798.84486  18.400   0.045
5801.78533  18.370   0.042
5802.77365  18.383   0.047
5803.75899  18.299   0.040
5804.83727  18.326   0.040
5805.76781  18.258   0.040
5806.77799  18.303   0.042
5807.79001  18.345   0.042
5809.76685  18.455   0.040
5810.68492  18.455   0.042
5811.66872  18.382   0.053
5812.73354  18.406   0.050
5813.74044  18.372   0.036
5814.74038  18.358   0.062
5815.78683  18.389   0.050
5816.71760  18.346   0.061
5817.73331  18.342   0.053
5818.68597  18.312   0.056
5819.73220  18.314   0.047
5820.73281  18.319   0.042
5822.71298  18.333   0.050
5823.68712  18.357   0.040
5824.71222  18.382   0.040
5825.77492  18.382   0.036
5826.69212  18.372   0.042
5827.70700  18.351   0.042
5828.70805  18.411   0.037
5829.68878  18.362   0.034
5830.68421  18.311   0.034
5831.69681  18.324   0.036
5832.65557  18.272   0.037
5833.69242  18.326   0.040
5835.66140  18.448   0.045
5836.65472  18.436   0.037
5837.64627  18.395   0.040
5839.66349  18.371   0.040
5840.70238  18.311   0.042
5841.70060  18.334   0.056
5842.72933  18.366   0.053
5843.72349  18.309   0.042
5844.68280  18.401   0.065
5845.72231  18.391   0.087
5846.67132  18.337   0.061
5850.67362  18.386   0.050
5851.68594  18.405   0.045
5852.62383  18.473   0.070
5853.70425  18.354   0.057
5854.64434  18.405   0.042
5855.74655  18.352   0.036
5856.62585  18.364   0.037
5858.63720  18.324   0.042
5860.62537  18.413   0.057
5861.62200  18.477   0.045
5862.60891  18.502   0.040
5863.64635  18.431   0.045
5864.56290  18.423   0.047
5865.61633  18.424   0.050
5866.59532  18.367   0.042
5867.58409  18.346   0.037
5868.62551  18.324   0.037
5870.62656  18.333   0.037
5871.56291  18.328   0.042
5872.64208  18.347   0.042
5873.59631  18.345   0.047
5874.65575  18.391   0.070
5875.64418  18.382   0.053
5878.61252  18.313   0.073
5881.61410  18.399   0.056
5882.67823  18.381   0.045
5887.59361  18.486   0.042
5888.66660  18.458   0.047
5889.61580  18.461   0.056
5890.64327  18.449   0.045
5891.60456  18.434   0.062
5893.57081  18.338   0.047
5894.57145  18.393   0.045
5895.54311  18.345   0.042
5896.57172  18.288   0.045
5897.58108  18.350   0.047
5898.57880  18.335   0.053
5899.57766  18.312   0.057
5900.58007  18.427   0.053
5901.56255  18.371   0.070
5902.58009  18.499   0.072
5903.61514  18.432   0.067
5904.59575  18.484   0.053
5905.54918  18.447   0.073
5906.58022  18.457   0.072
5907.59192  18.406   0.057
5909.57571  18.307   0.042
5911.55348  18.323   0.042
5913.58708  18.477   0.073
5914.61883  18.466   0.040
5915.58331  18.467   0.040
5916.58631  18.412   0.042
5917.58616  18.401   0.037
5918.58245  18.373   0.042
5922.63142  18.329   0.036
5924.55662  18.409   0.053
5925.61753  18.367   0.042
5926.63090  18.358   0.062
5929.58506  18.439   0.070
5931.61285  18.397   0.065
5932.58446  18.306   0.061
5933.64644  18.379   0.065
5934.63154  18.346   0.053
5935.60011  18.317   0.065
5937.60522  18.245   0.056
5938.56530  18.354   0.053
5939.62716  18.416   0.062
5940.62656  18.472   0.053
5941.58341  18.440   0.056
5942.60130  18.467   0.050
5943.62072  18.426   0.073
5944.61429  18.377   0.042
5945.59325  18.354   0.050
5946.58065  18.345   0.047
5947.61085  18.371   0.070
5948.55861  18.376   0.040
5950.55642  18.341   0.040
5953.55438  18.371   0.042
5954.59694  18.403   0.037
5955.58270  18.339   0.040
5958.55892  18.462   0.047
5961.54129  18.358   0.045
5964.54934  18.293   0.067
5973.56110  18.305   0.042
5981.53778  18.373   0.067
5984.53008  18.462   0.047
6083.91613  18.347   0.057
6084.89000  18.357   0.062
6094.94561  18.311   0.065
6100.90824  18.506   0.072
6110.76526  18.348   0.061
6115.93385  18.361   0.050
6116.87428  18.402   0.040
6125.92382  18.440   0.037
6131.84882  18.295   0.036
6135.89745  18.369   0.040
6140.81011  18.420   0.057
6151.82827  18.521   0.053
6159.84629  18.312   0.036
6181.71220  18.377   0.040
6183.71724  18.363   0.031
6189.77290  18.436   0.070
6195.79962  18.372   0.037
6202.64309  18.399   0.056
6207.77142  18.401   0.053
6211.75613  18.356   0.042
6211.78654  18.355   0.050
6214.72672  18.348   0.047
6216.73230  18.381   0.034
6218.73485  18.457   0.047
6219.74695  18.384   0.053
6221.70610  18.391   0.047
6232.74132  18.398   0.047
6234.75588  18.307   0.045
6236.71084  18.296   0.036
6239.65901  18.324   0.040
6245.64605  18.377   0.042
6248.53478  18.503   0.050
6251.53542  18.341   0.037
6254.54489  18.389   0.053
6257.53986  18.427   0.062
6262.55624  18.363   0.065
6265.62998  18.389   0.036
6270.59608  18.431   0.036
6275.55150  18.421   0.045
6283.55564  18.394   0.042
6286.55653  18.363   0.050
6290.59226  18.352   0.045
