2167.87900  18.285   0.041
2186.85279  18.226   0.053
2190.83820  18.183   0.034
2192.88019  18.205   0.036
2193.80177  18.239   0.032
2202.80121  18.145   0.034
2214.84882  18.233   0.050
2224.80325  18.239   0.034
2227.71412  18.272   0.039
2229.71961  18.188   0.042
2231.68797  18.180   0.038
2233.65631  18.151   0.035
2236.66863  18.239   0.044
2239.63665  18.258   0.046
2241.72828  18.200   0.038
2243.79343  18.173   0.036
2247.85915  18.238   0.048
2248.86185  18.129   0.044
2250.79418  18.222   0.034
2252.71298  18.233   0.031
2254.70413  18.220   0.031
2257.70840  18.251   0.031
2260.71384  18.145   0.035
2263.73462  18.173   0.039
2264.72429  18.268   0.029
2266.70523  18.256   0.039
2270.77238  18.205   0.034
2271.85340  18.139   0.022
2272.75858  18.191   0.040
2274.75009  18.219   0.040
2276.81149  18.251   0.047
2278.76685  18.236   0.045
2280.75407  18.257   0.034
2282.74999  18.188   0.039
2284.82421  18.271   0.036
2289.81346  18.189   0.029
2292.83426  18.282   0.053
2294.79802  18.348   0.065
2296.81870  18.232   0.058
2298.81235  18.226   0.042
2300.80347  18.205   0.042
2302.76309  18.182   0.041
2304.80157  18.145   0.046
2324.54771  18.258   0.038
2328.53466  18.221   0.051
2334.52798  18.128   0.034
2340.52480  18.228   0.050
2385.53502  18.219   0.052
2539.87901  18.218   0.040
2545.84524  18.220   0.040
2556.89338  18.279   0.050
2560.80258  18.199   0.035
2561.80409  18.205   0.039
2565.80964  18.153   0.041
2574.75966  18.252   0.038
2578.82799  18.149   0.034
2586.75100  18.250   0.039
2590.79926  18.201   0.039
2596.80596  18.216   0.045
2605.84577  18.239   0.038
2609.81078  18.193   0.051
2614.78426  18.250   0.040
2618.81494  18.218   0.040
2621.74003  18.185   0.029
2624.65957  18.230   0.041
2627.77159  18.182   0.048
2629.79252  18.276   0.041
2632.69233  18.254   0.032
2634.83465  18.214   0.040
2635.79295  18.234   0.034
2638.71078  18.182   0.038
2642.76278  18.305   0.051
2644.76177  18.264   0.035
2646.72437  18.213   0.035
2650.77276  18.110   0.038
2652.87003  18.228   0.041
2654.79908  18.220   0.036
2658.66702  18.235   0.040
2660.68618  18.319   0.050
2664.68516  18.201   0.041
2666.74521  18.155   0.029
2668.73626  18.188   0.036
2670.71868  18.266   0.057
2672.82592  18.289   0.040
2674.73181  18.228   0.039
2676.72096  18.209   0.034
2678.79331  18.182   0.029
2680.68007  18.221   0.034
2682.72246  18.157   0.046
2687.61459  18.227   0.045
2692.64168  18.257   0.048
2696.60446  18.145   0.040
2701.59620  18.282   0.048
2708.52594  18.165   0.044
2715.52155  18.256   0.052
2890.87436  18.257   0.057
2895.91245  18.221   0.040
2900.87443  18.241   0.035
2907.82266  18.165   0.028
2911.87027  18.177   0.028
2917.77373  18.263   0.035
2922.89593  18.305   0.075
2926.82886  18.128   0.032
2931.75707  18.281   0.032
2934.79785  18.220   0.034
2940.77835  18.205   0.035
2943.78252  18.207   0.038
2947.79118  18.227   0.035
2950.70496  18.232   0.034
2954.72829  18.187   0.044
2956.77359  18.158   0.034
2958.81768  18.295   0.051
2962.81242  18.330   0.039
2965.83543  18.237   0.039
2968.70312  18.253   0.035
2973.77660  18.236   0.034
2976.64300  18.191   0.038
2978.84408  18.227   0.035
2980.75902  18.267   0.038
2982.76714  18.199   0.032
2984.79872  18.144   0.036
2987.68017  18.241   0.038
2989.64383  18.299   0.035
2991.71174  18.210   0.031
2993.72368  18.235   0.038
2995.79737  18.170   0.031
2997.76796  18.210   0.034
2999.66771  18.198   0.032
3000.71664  18.227   0.035
3002.70524  18.207   0.034
3004.70572  18.219   0.036
3006.64920  18.253   0.038
3008.80416  18.262   0.034
3010.72371  18.308   0.047
3011.77868  18.158   0.041
3015.79623  18.188   0.045
3017.78392  18.303   0.041
3019.73768  18.246   0.041
3021.83060  18.194   0.036
3023.69271  18.194   0.029
3025.66417  18.162   0.025
3027.70971  18.193   0.028
3029.69467  18.176   0.032
