5346.91893  17.220   0.034
5353.92913  17.141   0.025
5362.93745  17.182   0.030
5365.92021  17.170   0.030
5376.92478  17.118   0.030
5378.92596  17.106   0.025
5380.89935  17.183   0.030
5381.90824  17.149   0.031
5382.93076  17.118   0.034
5384.92933  17.177   0.031
5385.92120  17.219   0.022
5386.89157  17.075   0.021
5387.90322  17.139   0.022
5389.87445  17.134   0.022
5390.87695  17.128   0.025
5391.92902  17.097   0.022
5393.89033  17.195   0.031
5395.87629  17.171   0.031
5399.81508  17.125   0.025
5400.86958  17.213   0.027
5401.85919  17.160   0.034
5403.85583  17.142   0.027
5404.83741  17.123   0.025
5405.84303  17.137   0.022
5407.87652  17.124   0.027
5408.83370  17.224   0.027
5409.83519  17.114   0.022
5410.83676  17.109   0.022
5411.82396  17.173   0.027
5412.81790  17.145   0.027
5414.81739  17.126   0.021
5421.79276  17.148   0.022
5422.88356  17.129   0.022
5425.86830  17.105   0.025
5426.83445  17.154   0.022
5427.87000  17.158   0.022
5428.77329  17.140   0.025
5430.75457  17.121   0.027
5432.80970  17.170   0.036
5433.80308  17.099   0.025
5434.77383  17.144   0.022
5435.77040  17.160   0.025
5436.77976  17.134   0.021
5437.82210  17.125   0.022
5438.75713  17.114   0.022
5439.73646  17.210   0.027
5443.73661  17.162   0.025
5444.74508  17.140   0.027
5445.76253  17.121   0.022
5447.75022  17.250   0.025
5448.71385  17.101   0.021
5449.70872  17.137   0.022
5450.75320  17.202   0.025
5451.68578  17.114   0.021
5453.78071  17.104   0.021
5454.73075  17.163   0.022
5455.77167  17.177   0.022
5457.68221  17.124   0.021
5458.71744  17.169   0.022
5459.71732  17.126   0.022
5462.67081  17.193   0.030
5463.73196  17.172   0.027
5464.76383  17.091   0.027
5465.77126  17.197   0.031
5467.69175  17.133   0.022
5468.67162  17.147   0.027
5469.71585  17.132   0.021
5470.66618  17.237   0.022
5471.66389  17.157   0.025
5472.67155  17.148   0.025
5473.69354  17.171   0.022
5475.78724  17.138   0.022
5476.68845  17.105   0.022
5477.65445  17.129   0.021
5478.61430  17.243   0.025
5479.78561  17.120   0.025
5480.62418  17.134   0.027
5481.60100  17.197   0.030
5482.61589  17.192   0.031
5483.59171  17.131   0.025
5484.61702  17.112   0.027
5485.58773  17.151   0.027
5487.63500  17.079   0.021
5488.58106  17.133   0.022
5489.60286  17.183   0.027
5490.59989  17.158   0.027
5491.58166  17.137   0.031
5492.59282  17.103   0.025
5493.56301  17.179   0.034
5494.60382  17.174   0.027
5495.59355  17.090   0.022
5497.57299  17.200   0.027
5498.58091  17.132   0.030
5499.59139  17.122   0.025
5502.59184  17.155   0.022
5503.56238  17.120   0.025
5504.57283  17.172   0.027
5505.57404  17.157   0.027
5506.57603  17.124   0.022
5507.56063  17.133   0.025
5508.54332  17.145   0.027
5509.53652  17.244   0.025
5510.57959  17.129   0.027
5511.56539  17.157   0.027
5512.55313  17.154   0.025
5513.55363  17.164   0.027
5514.61409  17.133   0.022
5515.55569  17.125   0.031
5516.54485  17.152   0.027
5517.54166  17.243   0.027
5518.55332  17.090   0.027
5519.55077  17.136   0.031
