teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
4227.794909582225,141.20745630025613,154.40144379075537,2.1702478213639793,0.30753615110159704,0.19645796285666117,1175.252802044815,119.0862843116281,143.68953642126394,64.03805936853165,2.190626527617418,2.097018441809624,0.2847284158729483,0.08508550551637964,0.07919183182736006
