teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
12632.602996978245,1309.0738711158083,1207.3435477506555,3.260592568427307,0.5247375369157385,0.6395401203228519,1404.450473953781,327.4873263466411,556.4406377397788,7.658791272015759,0.44375182221587206,0.6489606794818874,0.06598266303763158,0.031258380883754225,0.0317609215642477
