teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
25387.393191189516,7686.133210259257,7486.171019367062,3.981866360839767,0.7133377847729627,0.34887885706660704,8262.12291936441,4437.863604290947,7702.380107018336,4.452445716916681,0.8737088441128775,1.3645314732556235,0.07458029811421231,0.053672615982805066,0.0686805179028661
