teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
3955.3298090921294,67.94623020830613,84.68325368217165,0.9563099627532395,0.14999107920260368,0.3976770408540492,1063.3464999663215,66.39232130608309,82.51871828388084,69.45867279437313,1.9251265803241182,1.8593374497245634,0.10604156977258924,0.04819835214802286,0.055744897578162644
