teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
4138.110866131231,62.583425174493186,68.16941562708962,1.3867046024977847,0.2269667350704654,0.38746236585149707,650.4945208886293,37.87482240338113,45.66643241228735,49.70861224508808,1.3077359345649455,1.2340854336821394,0.10822585532187595,0.03674599558401122,0.040710500016144735
