teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
4042.180995977847,122.05648735225259,166.12567466179962,1.7831646655151046,0.4664048784614421,0.44358876448592666,1068.922962865082,99.8678577834944,140.61441138579107,66.63957113382517,2.446534255336232,2.2997735518597295,0.31205187414430197,0.08135770957275937,0.09858257229832074
