teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
3946.7273470360933,45.95677527943462,70.37709102505642,0.9049123230351859,0.13530292372623243,0.2964739987570466,1150.5896256630015,59.746712131431195,77.97390288400584,72.44818379397233,1.978380707870528,1.9563137317327488,0.048815113764555496,0.03170347940970057,0.04709436744048473
