teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
7753.237706075338,656.4918592941713,964.7771933628183,3.0001875374951035,0.6005583278339381,0.5416980650047409,639.8189066925648,71.79115858627313,152.98301846288177,13.944140935334202,2.0311973148327276,2.299252768131817,0.05340876887715678,0.03526469197978882,0.04817040553546039
