teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
18848.07068581794,2862.5188821118572,3108.51263146356,3.604390770305933,0.5772840031654649,0.5653477542145731,5045.390138496722,1641.1799478230805,3139.1122579056173,6.4078627845607885,0.6007785223248252,0.7408193304506883,0.03403344814786194,0.022063848162565184,0.026120890277286007
