ID,irslope,ac
OGLE LMC-HB-0176,-1.069028086301393,-0.4438693844572804
OGLE LMC-HB-0177,-0.073331068679105,-0.6729035878976799
OGLE LMC-HB-0178,4.4334000063781795,-0.050680605044816834
OGLE LMC-HB-0179,-0.021704490311144947,-0.8490186093180531
OGLE LMC-HB-0180,-0.1409230953371524,-0.43701882568095524
OGLE LMC-HB-0181,-0.4636909388579599,-0.9564242047653755
OGLE LMC-HB-0182,0.06670619200928989,-0.5658527364834786
OGLE LMC-HB-0183,0.27295790171606865,-0.9821934799734093
OGLE LMC-HB-0184,-0.09759360158496981,-0.7832591761507763
OGLE LMC-HB-0185,0.0830152221276539,4.990092478039715
OGLE LMC-HB-0186,-0.4604339620192804,0.3480565764335147
OGLE LMC-HB-0187,0.11741493946069537,-0.9472895289973605
OGLE LMC-HB-0188,0.10050070600272008,-0.8843743615480932
OGLE LMC-HB-0189,-0.1091611000737406,-0.3316556824337069
OGLE LMC-HB-0190,-0.04061663935357675,-0.6512137969694032
OGLE LMC-HB-0191,-0.1562838584567076,0.12024172954758285
OGLE LMC-HB-0192,0.1727266919993994,-0.8658489882104309
OGLE LMC-HB-0193,-0.26211024867985466,0.4840269834842604
OGLE LMC-HB-0194,1.4361826059270395,-0.6066948435768632
OGLE LMC-HB-0195,-0.631396378192085,-0.6972994528496559
OGLE LMC-HB-0196,-0.11558310791104082,-0.9179220558271428
OGLE LMC-HB-0197,-0.24661715273642199,-0.3866548256844615
OGLE LMC-HB-0198,0.013346792624072151,-0.6758860455362978
OGLE LMC-HB-0199,-0.08070518419590282,-0.9444314826084595
OGLE LMC-HB-0200,0.01195814384293026,-0.8183136819802239
OGLE LMC-HB-0201,0.0501039356760777,-0.9290944910056161
OGLE LMC-HB-0202,0.03646053788933692,-0.8787002147937601
OGLE LMC-HB-0203,0.6585149014478174,-0.8309479584501095
OGLE LMC-HB-0204,0.16122947533287882,-0.4620137720128746
OGLE LMC-HB-0205,-0.9445864425360609,-0.37614034394881307
OGLE LMC-HB-0206,0.1859919232296903,-0.7088092178521588
OGLE LMC-HB-0207,-2.1796151168752074,2.254314487467296
OGLE LMC-HB-0208,-0.07112564746611039,-1.0228514003439084
OGLE LMC-HB-0209,0.24005718357131148,-1.0158449032193437
OGLE LMC-HB-0210,-0.031216826608675086,-0.6879697230826174
OGLE LMC-HB-0211,0.2634196474339295,-0.6670747189440066
OGLE LMC-HB-0212,0.007630940272564656,-0.723286694876057
OGLE LMC-HB-0213,0.1445519159030295,-0.737841930878717
OGLE LMC-HB-0214,-0.35111635190207074,2.1009186004291536
OGLE LMC-HB-0215,0.0346837053267012,-0.9226725364487554
OGLE LMC-HB-0216,-4.142532613109579,1.5922355662712795
OGLE LMC-HB-0217,0.1577411267992888,-0.7873637425757252
OGLE LMC-HB-0218,1.0740535044533506,-0.17343162254360492
OGLE LMC-HB-0219,-0.0506942041363656,-0.9175315103100351
OGLE LMC-HB-0220,-0.246139394102242,-0.8328113030061844
OGLE LMC-HB-0221,0.39100339747857876,-0.8650920342369463
OGLE LMC-HB-0222,0.051003856489874794,-0.6027718525131176
OGLE LMC-HB-0223,-0.03368440518112718,-0.9460353125072833
OGLE LMC-HB-0224,0.1903537510654767,-0.7457813909245814
OGLE LMC-HB-0225,-0.09508734948501292,0.008059139676448696
OGLE LMC-HB-0226,-0.2838715476597981,0.11704440253923107
OGLE LMC-HB-0227,-0.23864658370261596,-0.909635235476794
OGLE LMC-HB-0228,0.16573319697080005,-0.7250653110860455
OGLE LMC-HB-0229,0.014281041475655981,-0.7938325446802993
OGLE LMC-HB-0230,0.7625609273820079,-0.29186682976118833
OGLE LMC-HB-0231,0.1656827445735412,-0.9276571473282669
OGLE LMC-HB-0232,-0.08957488524036085,-0.14829694776293362
OGLE LMC-HB-0233,0.015388586791210222,-0.8978918610365296
OGLE LMC-HB-0234,0.07244308486227787,-0.608027844515181
OGLE LMC-HB-0235,0.05719473171357267,-0.6056995023581185
OGLE LMC-HB-0236,0.09876425684214707,-0.6493706867057298
OGLE LMC-HB-0237,-0.14222056970693983,-0.5407469960422124
OGLE LMC-HB-0238,0.054320896169008294,-0.9320256141585432
OGLE LMC-HB-0239,-0.015759539931072583,-0.8335298414085563
OGLE LMC-HB-0240,-0.13029962341355525,-0.7171243047971261
OGLE LMC-HB-0241,2.5005313732778696,0.36268292378292505
OGLE LMC-HB-0242,0.2996391540115389,-0.43501598500022576
OGLE LMC-HB-0243,0.11949137712426758,-0.919343014558789
OGLE LMC-HB-0244,-0.16536428353942173,0.06789537672027028
OGLE LMC-HB-0245,0.07093622770536998,-0.7928424725243357
OGLE LMC-HB-0246,0.07069799356217858,-0.6144013909990734
OGLE LMC-HB-0247,0.5012656673908628,-0.7450852400135018
OGLE LMC-HB-0248,-0.3846289604801981,-0.14438543410766297
OGLE LMC-HB-0249,-0.002520587981314887,-0.6885276471163361
OGLE LMC-HB-0250,-0.032175433702242746,-0.8824652161253309
OGLE LMC-HB-0251,-0.0697639143449538,-0.568447284802419
OGLE LMC-HB-0252,-0.05198319016498653,-0.9431882889023441
OGLE LMC-HB-0253,0.42171513722732623,-0.7758321452059074
OGLE LMC-HB-0254,-0.217423539330564,0.7680027544807159
OGLE LMC-HB-0255,0.9155225098011661,-0.5186149957368311
OGLE LMC-HB-0256,-0.0983169899679901,-0.9888533324694927
OGLE LMC-HB-0257,0.08031707429585873,-0.8879282260960413
OGLE LMC-HB-0258,-0.28201941537385505,0.060744209582013
OGLE LMC-HB-0259,0.059606993148593496,-1.0399346234231728
OGLE LMC-HB-0260,-0.12839979377591001,-0.21834277994034973
OGLE LMC-HB-0261,-0.04671020183155987,-0.5989385799093494
OGLE LMC-HB-0262,0.015905286145315074,-0.8333742632245226
OGLE LMC-HB-0263,-0.052006186521164476,-0.14989232931884064
OGLE LMC-HB-0264,-0.36195180823028994,-0.3109935801818296
OGLE LMC-HB-0265,-0.3820630976874166,-0.7604552131856291
OGLE LMC-HB-0266,-0.6661350277982409,-0.6186840715472665
OGLE LMC-HB-0267,-0.32281004118212314,-0.5448663980465247
OGLE LMC-HB-0268,0.31687968684691387,-0.7831746538032707
OGLE LMC-HB-0269,0.09970624447737259,-0.09138767752556873
OGLE LMC-HB-0270,0.11729083246238482,-0.8641333854002711
OGLE LMC-HB-0271,0.21270397420804651,-0.8976702206175413
OGLE LMC-HB-0272,0.48185712074861947,-0.8157976510677005
OGLE LMC-HB-0273,0.11799919619637565,-0.8463970414983653
OGLE LMC-HB-0274,0.31283825929256337,-0.9280958123617292
OGLE LMC-HB-0275,0.05606361475631373,-0.3742451650649399
OGLE LMC-HB-0276,0.3858738207551347,-0.7420891487796202
OGLE LMC-HB-0277,-0.2182593578885419,-0.7313932480678198
OGLE LMC-HB-0278,-0.14278047132772623,-0.8161091619612102
OGLE LMC-HB-0279,0.2901256289877497,-0.850646767235915
OGLE LMC-HB-0280,-0.13051724075480664,-0.6059939522429808
OGLE LMC-HB-0281,-2.4291136442252688,0.18428623993943422
OGLE LMC-HB-0282,0.1400959237901203,-0.5355829659690677
OGLE LMC-HB-0283,-0.07882000738431702,-0.7128539979198195
OGLE LMC-HB-0284,0.26336269007647195,-0.10078216808091325
OGLE LMC-HB-0285,0.10370030624281931,-0.870050420445203
OGLE LMC-HB-0286,0.9366081289788185,-1.343566571984095
OGLE LMC-HB-0287,0.10635840158279555,-0.6860163841620909
OGLE LMC-HB-0288,-0.43113844778769767,-0.7120360001598587
OGLE LMC-HB-0289,-2.095979864624531,0.9277467864102781
OGLE LMC-HB-0290,-1.1876046591793457,2.3693737863526465
OGLE LMC-HB-0291,0.04320216626548097,-0.8088613305995099
OGLE LMC-HB-0292,-4.955681311870097,0.3359716280439918
OGLE LMC-HB-0293,-0.013113543900882266,-0.6039395826517524
OGLE LMC-HB-0294,-0.9976542115794889,-0.5344470214527266
OGLE LMC-HB-0295,0.6956892939315719,-0.6843334871499267
OGLE LMC-HB-0296,-0.43314601625033394,-0.03919506466185733
OGLE LMC-HB-0297,0.2802170870472138,-0.4778693069971698
OGLE LMC-HB-0298,0.32644101367726985,-0.23568437814230858
OGLE LMC-HB-0299,-0.4832505239948756,0.9202377093256912
OGLE LMC-HB-0300,-0.9814642151994483,-0.31742685500792855
OGLE LMC-HB-0301,0.027800390950089515,0.0021547683408652723
OGLE LMC-HB-0302,0.2398998466445325,-0.7896197066867481
OGLE LMC-HB-0303,-0.26517934103529045,1.0771512429393695
OGLE LMC-HB-0304,-0.11878795112477808,-0.8530994068566675
OGLE LMC-HB-0305,0.030349600331702663,-0.5175100725242439
OGLE LMC-HB-0306,-0.13379673414864357,-0.8400296777049607
OGLE LMC-HB-0307,0.023538232015596162,-0.9178092203860496
OGLE LMC-HB-0308,0.16017851969090086,-0.5016276408271387
OGLE LMC-HB-0309,-0.19634803234518355,-0.4942321567473363
OGLE LMC-HB-0310,-1.8347278023916738,3.009277747339335
OGLE LMC-HB-0311,0.09898931850674436,-0.6854979439132097
OGLE LMC-HB-0312,0.017218674247773534,0.01061011013413239
OGLE LMC-HB-0313,-0.004689494973136274,-0.6943856987385787
OGLE LMC-HB-0314,-1.4512882671746443,2.2290374896797425
OGLE LMC-HB-0315,-0.07733728485553033,-0.43012234282291006
