teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
17307.371512237823,3947.0164821922735,2919.9377756609065,3.0746422475049924,0.5005352715907319,0.4927139574307082,15985.713195084578,7114.380379722274,11487.888490194719,13.72473107952306,1.0599197542802195,1.9750119887531206,0.3167741964115425,0.08016153201061538,0.048728441910415976
