teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
4430.388352037513,123.29562410663038,158.8965062505922,1.5611784822247607,0.46100429058534176,0.5837089068455839,1310.8585802207888,105.25150477827628,150.70886158188182,61.478042898955664,3.1577832325334185,3.2650249269700424,0.08141051023423625,0.051576157492020616,0.07089822913069231
