teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
4101.508863724258,111.11296851158431,147.10788340855834,1.7894089341308677,0.44904978817942864,0.3560207856048665,1519.3989216181365,126.02770749154456,177.6832845865199,77.2190326666278,2.750978745369224,2.530641249390186,0.1311888297714101,0.06660378645360845,0.08523309361084275
