teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
4526.341927970581,119.09092572642203,173.24650138925426,1.7988136574575098,0.2629684657142357,0.12823455433496767,4760.212917648925,345.68898965377684,547.3274041643162,112.14613048250037,5.445512534043544,4.484952218191026,0.10022684183090809,0.05048045151037149,0.06969755374572205
