teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
5998.449564206562,138.66986819634894,214.92960705457335,2.849309662094025,0.5596058837831297,0.4713738421737297,389.84602621013687,27.834461867023833,47.54458611139188,18.24718187665642,0.7886036168955677,0.7831300203119369,0.045900270572196866,0.028929727541075756,0.0399498653849068
