teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
5697.03869249281,222.63014628738165,273.9767248804883,2.668021811087518,0.5604633115739119,0.361500536303728,736.0709820337794,66.82163517146773,83.37340532829364,27.83082557939414,2.562544625109471,2.6423017729858316,0.07428513326351766,0.03969435829184279,0.04458263131084804
