teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
5226.223366586382,300.2106622473302,318.2168827830983,2.046208230679188,0.4536071745350554,0.233574401234661,3305.144054714578,544.745023950592,692.3110628376153,70.29298408855017,3.549513737674687,3.6671340197331403,0.30097236266297855,0.10627445672623834,0.09791109622925653
