ID,slope
OGLE LMC-HB-0210,-0.03204403033125259
OGLE LMC-HB-0211,0.2621184380005146
OGLE LMC-HB-0212,0.005006903910921859
OGLE LMC-HB-0213,0.1444832141464141
OGLE LMC-HB-0214,-0.34854501706673874
OGLE LMC-HB-0215,0.038717458867688334
OGLE LMC-HB-0216,-4.157937236986598
OGLE LMC-HB-0217,0.15784316033057033
OGLE LMC-HB-0218,1.0695991350537901
OGLE LMC-HB-0219,-0.0508144967183898
OGLE LMC-HB-0220,-0.25046628584265024
OGLE LMC-HB-0221,0.38654178314864773
OGLE LMC-HB-0222,0.054621181406237486
OGLE LMC-HB-0223,-0.029473208819489023
OGLE LMC-HB-0224,0.19020382382015202
OGLE LMC-HB-0225,0.4012878383083678
OGLE LMC-HB-0226,-0.2766045021194571
OGLE LMC-HB-0227,-0.23861891942436023
OGLE LMC-HB-0228,0.16396793176331362
OGLE LMC-HB-0229,0.01583671112036667
OGLE LMC-HB-0230,0.7768787779917827
OGLE LMC-HB-0231,0.1686494517430799
OGLE LMC-HB-0232,-0.09730317250833918
OGLE LMC-HB-0233,0.007405795064334663
OGLE LMC-HB-0234,0.07113646850806528
OGLE LMC-HB-0235,0.059073298683401596
OGLE LMC-HB-0236,0.09870343395224425
OGLE LMC-HB-0237,-0.1384758396454976
OGLE LMC-HB-0238,0.054471433612991706
OGLE LMC-HB-0239,-0.024386234622653293
OGLE LMC-HB-0240,-0.1346416111332539
OGLE LMC-HB-0241,2.49736244564494
OGLE LMC-HB-0242,0.28871779253280344
OGLE LMC-HB-0243,0.12107579683649078
OGLE LMC-HB-0244,-0.1761027216386084
OGLE LMC-HB-0245,0.07367945983595389
OGLE LMC-HB-0246,0.0728626841792939
OGLE LMC-HB-0247,0.49585541429269653
OGLE LMC-HB-0248,-0.3886866090218273
OGLE LMC-HB-0249,0.007362886958292507
OGLE LMC-HB-0250,-0.029930597852744666
OGLE LMC-HB-0251,-0.0648920426370587
OGLE LMC-HB-0252,-0.052980983350885455
OGLE LMC-HB-0253,0.42597674049849477
OGLE LMC-HB-0254,-0.8320264695376973
OGLE LMC-HB-0255,0.9165751684704281
OGLE LMC-HB-0256,-0.09880283882500765
OGLE LMC-HB-0257,0.07795914785400443
OGLE LMC-HB-0258,-0.2757965590044484
OGLE LMC-HB-0259,0.0530943403882734
OGLE LMC-HB-0260,-0.13010640713795
OGLE LMC-HB-0261,-0.04511551056669815
OGLE LMC-HB-0262,0.020860110819265608
OGLE LMC-HB-0263,-0.053953363517449754
OGLE LMC-HB-0264,-0.3560628134379737
OGLE LMC-HB-0265,-0.36668701956197036
OGLE LMC-HB-0266,-0.6858521915141728
OGLE LMC-HB-0267,-0.3186768416641844
OGLE LMC-HB-0268,0.3146641116988444
OGLE LMC-HB-0269,0.09659165950115954
OGLE LMC-HB-0270,0.11730721438661394
OGLE LMC-HB-0271,0.21182492943744236
OGLE LMC-HB-0272,0.4783990018626241
OGLE LMC-HB-0273,0.11724886964949761
OGLE LMC-HB-0274,0.31786335620184036
OGLE LMC-HB-0275,0.05500853707946724
OGLE LMC-HB-0276,0.38493482781692845
OGLE LMC-HB-0277,-0.2205265128268701
OGLE LMC-HB-0278,-0.1410951730741363
OGLE LMC-HB-0279,0.29250941955852927
OGLE LMC-HB-0280,-0.1346540907046368
OGLE LMC-HB-0281,-2.4348639618432193
OGLE LMC-HB-0282,0.14422022008572652
OGLE LMC-HB-0283,-0.08020638575706716
