teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
4229.671185762987,112.17093471346197,146.03334116078986,1.4873910636911805,0.4770842942560769,0.5198990678152007,1532.6640650413135,123.66490040818371,164.30943533977938,72.66221362593457,5.682854667313094,5.734535007568681,0.06465801121072032,0.041988501529040434,0.05833166040049101
