teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
23426.546201170186,6310.492904250648,4997.784055969823,3.443388809393365,0.5153613719178005,0.6570026049545228,13460.791704556968,6960.147257671499,10934.919852604578,6.9349142503287435,0.9084949130044535,1.7304089441542718,0.11316194606799548,0.05603540758506417,0.04870194868067873
