teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
4787.153884175803,67.76851931623241,72.0695656892467,2.272690730263436,0.2347652608648425,0.10625504644646044,2014.6108120205952,95.79968471336042,111.8611528317017,65.40366703417892,1.6091677558912707,1.6396674096916541,0.056690589480103,0.023934065283869183,0.024816671015592914
