teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
17716.947056412784,2674.8950339450894,2996.359952965475,3.2117081895064903,0.5874963460356435,0.5531147907521934,9372.009748183365,3042.4938097523536,5476.219107078758,10.179627809851237,1.0550774248359271,1.3537500063411851,0.0693723131767294,0.03054811662027023,0.0319148101942191
