teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
4375.904544491003,80.94488044426635,93.28766118535259,1.7603333587594499,0.27213250542724765,0.517864647295796,378.56842913503834,23.72791843478103,29.888948286352218,33.92296066642824,1.0206493747626482,0.9819268934702379,0.08090803924849742,0.038460119548795774,0.044509183105517144
