teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
4969.1217483301225,140.2967419667957,153.24942187771558,2.122684546679472,0.5764112330146149,0.40679785016646397,1250.311086471835,107.48589361638096,125.69959923449642,47.803246150793186,1.8665821057736949,1.9117564121626174,0.12638037020420767,0.049621833866937984,0.049829414517422954
