teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
23739.956373640736,2459.698981288573,2146.7859784665743,3.339400921274736,0.27874582197677,0.3145234506499257,52461.65348355633,12622.561948026196,17978.02805060501,13.421296971660047,0.8606965373285149,1.0698492366574737,0.039307128630541116,0.023900713665403243,0.02620721861174341
