teff,teff_err-,teff_err+,logg,logg_err-,logg_err+,L,L_err-,L_err+,rad,rad_err-,rad_err+,ebv,ebv_err-,ebv_err+
4275.517971163521,78.29470693340045,122.58208234451104,1.9621954743941277,0.21539454347477016,0.12607761223415648,2559.0797303320396,177.01763674057884,267.9305344872332,92.07636083106476,3.0919539125923166,2.5168897264024963,0.10196954944560167,0.04545009956446901,0.061145261612721644
